Year,Month,Start Time,Visitor,VisitorPTS,Home,HomePTS,Box Score,OT?,Attend,Notes,Total Points,Winner
2009,february,7:00p,Philadelphia 76ers,106,Washington Wizards,98,Box Score,,16505,,204,Philadelphia 76ers
2009,february,7:30p,Chicago Bulls,99,New Jersey Nets,111,Box Score,,14075,,210,New Jersey Nets
2009,february,7:30p,Orlando Magic,114,New York Knicks,109,Box Score,,19763,,223,Orlando Magic
2009,february,8:00p,Utah Jazz,120,Minnesota Timberwolves,103,Box Score,,13108,,223,Utah Jazz
2009,february,8:00p,Detroit Pistons,87,New Orleans Hornets,90,Box Score,,17215,,177,New Orleans Hornets
2009,february,8:30p,Milwaukee Bucks,96,Dallas Mavericks,116,Box Score,,19558,,212,Dallas Mavericks
2009,february,8:30p,Portland Trail Blazers,84,San Antonio Spurs,99,Box Score,,18672,,183,San Antonio Spurs
2009,february,9:00p,Atlanta Hawks,109,Denver Nuggets,110,Box Score,,18418,,219,Denver Nuggets
2009,february,10:00p,Charlotte Bobcats,98,Sacramento Kings,91,Box Score,,10439,,189,Charlotte Bobcats
2009,february,10:30p,Boston Celtics,91,Los Angeles Clippers,93,Box Score,,18609,,184,Los Angeles Clippers
2009,february,8:00p,Cleveland Cavaliers,74,Houston Rockets,93,Box Score,,18399,,167,Houston Rockets
2009,february,10:30p,Phoenix Suns,106,Los Angeles Lakers,132,Box Score,,18997,,238,Los Angeles Lakers
2009,february,7:00p,Detroit Pistons,93,Orlando Magic,85,Box Score,,17461,,178,Detroit Pistons
2009,february,7:00p,Chicago Bulls,90,Washington Wizards,113,Box Score,,18114,,203,Washington Wizards
2009,february,7:30p,Miami Heat,83,Atlanta Hawks,91,Box Score,,19157,,174,Atlanta Hawks
2009,february,7:30p,Indiana Pacers,99,Boston Celtics,104,Box Score,,18624,,203,Boston Celtics
2009,february,7:30p,Philadelphia 76ers,108,New York Knicks,103,Box Score,,19763,,211,Philadelphia 76ers
2009,february,8:00p,Portland Trail Blazers,102,Minnesota Timberwolves,82,Box Score,,17017,,184,Portland Trail Blazers
2009,february,8:00p,Milwaukee Bucks,94,New Orleans Hornets,95,Box Score,,17621,,189,New Orleans Hornets
2009,february,8:30p,Oklahoma City Thunder,108,Dallas Mavericks,110,Box Score,OT,20007,,218,Dallas Mavericks
2009,february,9:00p,Los Angeles Lakers,79,Denver Nuggets,90,Box Score,,19920,,169,Denver Nuggets
2009,february,9:00p,Toronto Raptors,113,Phoenix Suns,133,Box Score,,18422,,246,Phoenix Suns
2009,february,9:30p,Cleveland Cavaliers,97,San Antonio Spurs,86,Box Score,,18797,,183,Cleveland Cavaliers
2009,february,10:00p,Los Angeles Clippers,86,Sacramento Kings,98,Box Score,,12846,,184,Sacramento Kings
2009,february,10:30p,Charlotte Bobcats,112,Golden State Warriors,109,Box Score,,18653,,221,Charlotte Bobcats
2009,february,7:00p,Orlando Magic,106,Philadelphia 76ers,100,Box Score,,19703,,206,Orlando Magic
2009,february,7:30p,New York Knicks,115,Miami Heat,120,Box Score,,19600,,235,Miami Heat
2009,february,8:00p,Oklahoma City Thunder,99,Memphis Grizzlies,92,Box Score,,10074,,191,Oklahoma City Thunder
2009,february,8:30p,Houston Rockets,102,Chicago Bulls,105,Box Score,,22394,,207,Chicago Bulls
2009,february,8:30p,Washington Wizards,93,Milwaukee Bucks,109,Box Score,,15970,,202,Milwaukee Bucks
2009,february,9:00p,Sacramento Kings,89,Utah Jazz,102,Box Score,,19911,,191,Utah Jazz
2009,february,10:30p,Charlotte Bobcats,100,Los Angeles Clippers,95,Box Score,,16349,,195,Charlotte Bobcats
2009,march,1:00p,Detroit Pistons,105,Boston Celtics,95,Box Score,,18624,,200,Detroit Pistons
2009,march,3:30p,Los Angeles Lakers,111,Phoenix Suns,118,Box Score,,18422,,229,Phoenix Suns
2009,march,6:00p,New Orleans Hornets,99,New Jersey Nets,96,Box Score,,15509,,195,New Orleans Hornets
2009,march,7:00p,Denver Nuggets,94,Indiana Pacers,100,Box Score,,12458,,194,Indiana Pacers
2009,march,7:00p,Houston Rockets,105,Minnesota Timberwolves,94,Box Score,,13716,,199,Houston Rockets
2009,march,8:00p,Cleveland Cavaliers,88,Atlanta Hawks,87,Box Score,,19639,,175,Cleveland Cavaliers
2009,march,8:00p,San Antonio Spurs,84,Portland Trail Blazers,102,Box Score,,20627,,186,Portland Trail Blazers
2009,march,9:00p,Toronto Raptors,98,Dallas Mavericks,109,Box Score,,19688,,207,Dallas Mavericks
2009,march,9:00p,Utah Jazz,112,Golden State Warriors,104,Box Score,,18347,,216,Utah Jazz
2009,march,7:00p,New Orleans Hornets,98,Philadelphia 76ers,91,Box Score,,14299,,189,New Orleans Hornets
2009,march,7:00p,Atlanta Hawks,98,Washington Wizards,89,Box Score,,10189,,187,Atlanta Hawks
2009,march,7:30p,Cleveland Cavaliers,107,Miami Heat,100,Box Score,,19600,,207,Cleveland Cavaliers
2009,march,8:00p,Dallas Mavericks,87,Oklahoma City Thunder,96,Box Score,,18527,,183,Oklahoma City Thunder
2009,march,10:30p,San Antonio Spurs,106,Los Angeles Clippers,78,Box Score,,17649,,184,San Antonio Spurs
2009,march,7:00p,Chicago Bulls,80,Charlotte Bobcats,96,Box Score,,14216,,176,Charlotte Bobcats
2009,march,7:00p,Phoenix Suns,99,Orlando Magic,111,Box Score,,17461,,210,Orlando Magic
2009,march,7:30p,Denver Nuggets,95,Detroit Pistons,100,Box Score,,22076,,195,Detroit Pistons
2009,march,8:00p,New Jersey Nets,99,Milwaukee Bucks,95,Box Score,,13967,,194,New Jersey Nets
2009,march,8:00p,Golden State Warriors,118,Minnesota Timberwolves,94,Box Score,,14780,,212,Golden State Warriors
2009,march,8:30p,Toronto Raptors,97,Houston Rockets,107,Box Score,,16291,,204,Houston Rockets
2009,march,10:00p,Indiana Pacers,117,Sacramento Kings,109,Box Score,,10748,,226,Indiana Pacers
2009,march,10:30p,Memphis Grizzlies,89,Los Angeles Lakers,99,Box Score,,18997,,188,Los Angeles Lakers
2009,march,7:00p,Milwaukee Bucks,73,Cleveland Cavaliers,91,Box Score,,20562,,164,Cleveland Cavaliers
2009,march,7:30p,Phoenix Suns,129,Miami Heat,135,Box Score,,19600,,264,Miami Heat
2009,march,7:30p,Boston Celtics,115,New Jersey Nets,111,Box Score,,15791,,226,Boston Celtics
2009,march,7:30p,Atlanta Hawks,105,New York Knicks,109,Box Score,,18931,,214,New York Knicks
2009,march,8:00p,Washington Wizards,83,Oklahoma City Thunder,88,Box Score,,18576,,171,Oklahoma City Thunder
2009,march,8:30p,Golden State Warriors,88,Chicago Bulls,110,Box Score,,20108,,198,Chicago Bulls
2009,march,9:00p,San Antonio Spurs,102,Dallas Mavericks,107,Box Score,,20316,,209,Dallas Mavericks
2009,march,9:00p,Houston Rockets,94,Utah Jazz,101,Box Score,,19911,,195,Utah Jazz
2009,march,10:00p,Indiana Pacers,105,Portland Trail Blazers,107,Box Score,,20020,,212,Portland Trail Blazers
2009,march,10:30p,Memphis Grizzlies,118,Los Angeles Clippers,95,Box Score,,13813,,213,Memphis Grizzlies
2009,march,8:00p,Dallas Mavericks,88,New Orleans Hornets,104,Box Score,,17230,,192,New Orleans Hornets
2009,march,10:30p,Portland Trail Blazers,90,Denver Nuggets,106,Box Score,,16801,,196,Denver Nuggets
2009,march,7:00p,Atlanta Hawks,91,Charlotte Bobcats,98,Box Score,,15058,,189,Charlotte Bobcats
2009,march,7:00p,New Jersey Nets,102,Orlando Magic,105,Box Score,,17461,,207,Orlando Magic
2009,march,7:00p,Miami Heat,108,Toronto Raptors,102,Box Score,,19800,,210,Miami Heat
2009,march,8:00p,Cleveland Cavaliers,94,Boston Celtics,105,Box Score,,18624,,199,Boston Celtics
2009,march,8:00p,Golden State Warriors,91,Detroit Pistons,108,Box Score,,22076,,199,Detroit Pistons
2009,march,8:30p,Milwaukee Bucks,102,Chicago Bulls,117,Box Score,,21186,,219,Chicago Bulls
2009,march,8:30p,Phoenix Suns,112,Houston Rockets,116,Box Score,,18045,,228,Houston Rockets
2009,march,8:30p,Washington Wizards,78,San Antonio Spurs,100,Box Score,,18440,,178,San Antonio Spurs
2009,march,10:30p,Minnesota Timberwolves,90,Los Angeles Lakers,110,Box Score,,18997,,200,Los Angeles Lakers
2009,march,10:30p,Denver Nuggets,91,Utah Jazz,97,Box Score,,19911,,188,Utah Jazz
2009,march,7:00p,Detroit Pistons,83,Atlanta Hawks,87,Box Score,,19101,,170,Atlanta Hawks
2009,march,7:30p,Miami Heat,89,Cleveland Cavaliers,99,Box Score,,20562,,188,Cleveland Cavaliers
2009,march,7:30p,Charlotte Bobcats,114,New York Knicks,105,Box Score,,19763,,219,Charlotte Bobcats
2009,march,8:00p,Philadelphia 76ers,110,Memphis Grizzlies,105,Box Score,,14458,,215,Philadelphia 76ers
2009,march,8:00p,Oklahoma City Thunder,90,New Orleans Hornets,108,Box Score,,18114,,198,New Orleans Hornets
2009,march,8:30p,Washington Wizards,103,Dallas Mavericks,119,Box Score,,20150,,222,Dallas Mavericks
2009,march,8:30p,Golden State Warriors,120,Milwaukee Bucks,127,Box Score,,15569,,247,Milwaukee Bucks
2009,march,10:00p,Minnesota Timberwolves,93,Portland Trail Blazers,95,Box Score,,20535,,188,Portland Trail Blazers
2009,march,10:30p,Indiana Pacers,106,Los Angeles Clippers,105,Box Score,,16518,,211,Indiana Pacers
2009,march,12:30p,Utah Jazz,109,Toronto Raptors,101,Box Score,,18541,,210,Utah Jazz
2009,march,1:00p,Orlando Magic,86,Boston Celtics,79,Box Score,,18624,,165,Orlando Magic
2009,march,3:30p,Phoenix Suns,98,San Antonio Spurs,103,Box Score,,18797,,201,San Antonio Spurs
2009,march,6:00p,New York Knicks,101,New Jersey Nets,106,Box Score,,18846,,207,New Jersey Nets
2009,march,7:00p,Memphis Grizzlies,83,Houston Rockets,93,Box Score,,16179,,176,Houston Rockets
2009,march,7:00p,Philadelphia 76ers,74,Oklahoma City Thunder,89,Box Score,,18738,,163,Oklahoma City Thunder
2009,march,9:00p,Denver Nuggets,106,Sacramento Kings,114,Box Score,,12678,,220,Sacramento Kings
2009,march,7:00p,New Orleans Hornets,79,Atlanta Hawks,89,Box Score,,14204,,168,Atlanta Hawks
2009,march,7:30p,Orlando Magic,94,Detroit Pistons,98,Box Score,,20039,,192,Detroit Pistons
2009,march,7:30p,Chicago Bulls,127,Miami Heat,130,Box Score,2OT,19600,,257,Miami Heat
2009,march,8:00p,Washington Wizards,110,Minnesota Timberwolves,99,Box Score,,13119,,209,Washington Wizards
2009,march,9:00p,Houston Rockets,97,Denver Nuggets,95,Box Score,,16020,,192,Houston Rockets
2009,march,10:00p,Los Angeles Lakers,94,Portland Trail Blazers,111,Box Score,,20573,,205,Portland Trail Blazers
2009,march,7:00p,Utah Jazz,112,Indiana Pacers,100,Box Score,,13705,,212,Utah Jazz
2009,march,8:00p,New York Knicks,120,Milwaukee Bucks,112,Box Score,,13781,,232,New York Knicks
2009,march,8:30p,Charlotte Bobcats,86,San Antonio Spurs,100,Box Score,,18254,,186,San Antonio Spurs
2009,march,10:00p,Dallas Mavericks,122,Phoenix Suns,117,Box Score,,18422,,239,Dallas Mavericks
2009,march,10:00p,Oklahoma City Thunder,99,Sacramento Kings,98,Box Score,,10784,,197,Oklahoma City Thunder
2009,march,10:30p,Cleveland Cavaliers,87,Los Angeles Clippers,83,Box Score,,19060,,170,Cleveland Cavaliers
2009,march,7:00p,Utah Jazz,93,Atlanta Hawks,100,Box Score,,13112,,193,Atlanta Hawks
2009,march,7:00p,Chicago Bulls,79,Orlando Magic,107,Box Score,,17461,,186,Orlando Magic
2009,march,7:00p,Toronto Raptors,106,Philadelphia 76ers,115,Box Score,,17292,,221,Philadelphia 76ers
2009,march,7:00p,New Orleans Hornets,109,Washington Wizards,98,Box Score,,15255,,207,New Orleans Hornets
2009,march,7:30p,New York Knicks,116,Detroit Pistons,111,Box Score,OT,20135,,227,New York Knicks
2009,march,7:30p,Boston Celtics,99,Miami Heat,107,Box Score,,19600,,206,Miami Heat
2009,march,8:00p,Memphis Grizzlies,79,Minnesota Timberwolves,104,Box Score,,12443,,183,Minnesota Timberwolves
2009,march,8:30p,Los Angeles Lakers,102,Houston Rockets,96,Box Score,,18449,,198,Los Angeles Lakers
2009,march,9:00p,Oklahoma City Thunder,99,Denver Nuggets,112,Box Score,,16186,,211,Denver Nuggets
2009,march,10:00p,Dallas Mavericks,93,Portland Trail Blazers,89,Box Score,,20286,,182,Dallas Mavericks
2009,march,10:30p,New Jersey Nets,112,Golden State Warriors,116,Box Score,,18203,,228,Golden State Warriors
2009,march,8:00p,Los Angeles Lakers,102,San Antonio Spurs,95,Box Score,,18797,,197,Los Angeles Lakers
2009,march,10:30p,Cleveland Cavaliers,119,Phoenix Suns,111,Box Score,,18422,,230,Cleveland Cavaliers
2009,march,7:00p,Houston Rockets,91,Charlotte Bobcats,86,Box Score,,16809,,177,Houston Rockets
2009,march,7:00p,Chicago Bulls,101,Philadelphia 76ers,104,Box Score,,17563,"at Philadelphia, PA (Wachovia Spectrum)",205,Philadelphia 76ers
2009,march,7:00p,Detroit Pistons,99,Toronto Raptors,95,Box Score,OT,19800,,194,Detroit Pistons
2009,march,7:00p,Orlando Magic,112,Washington Wizards,103,Box Score,,18152,,215,Orlando Magic
2009,march,7:30p,Indiana Pacers,87,Atlanta Hawks,101,Box Score,,14079,,188,Atlanta Hawks
2009,march,7:30p,Memphis Grizzlies,92,Boston Celtics,102,Box Score,,18624,,194,Boston Celtics
2009,march,8:00p,New York Knicks,102,Minnesota Timberwolves,94,Box Score,,14311,,196,New York Knicks
2009,march,8:30p,New Orleans Hornets,95,Milwaukee Bucks,86,Box Score,,15701,,181,New Orleans Hornets
2009,march,10:00p,New Jersey Nets,100,Portland Trail Blazers,109,Box Score,,20634,,209,Portland Trail Blazers
2009,march,10:00p,Cleveland Cavaliers,126,Sacramento Kings,123,Box Score,OT,16317,,249,Cleveland Cavaliers
2009,march,10:30p,Dallas Mavericks,110,Golden State Warriors,119,Box Score,,18751,,229,Golden State Warriors
2009,march,1:00p,Utah Jazz,129,Miami Heat,140,Box Score,3OT,19600,,269,Miami Heat
2009,march,8:00p,Charlotte Bobcats,100,Minnesota Timberwolves,108,Box Score,,15276,,208,Minnesota Timberwolves
2009,march,8:30p,New Orleans Hornets,79,Chicago Bulls,97,Box Score,,22135,,176,Chicago Bulls
2009,march,8:30p,San Antonio Spurs,88,Houston Rockets,85,Box Score,,18300,,173,San Antonio Spurs
2009,march,9:00p,Los Angeles Clippers,94,Denver Nuggets,107,Box Score,,18676,,201,Denver Nuggets
2009,march,10:00p,Oklahoma City Thunder,95,Phoenix Suns,106,Box Score,,18422,,201,Phoenix Suns
2009,march,12:30p,Indiana Pacers,87,Toronto Raptors,110,Box Score,,18169,,197,Toronto Raptors
2009,march,1:00p,Portland Trail Blazers,80,Atlanta Hawks,98,Box Score,,14413,,178,Atlanta Hawks
2009,march,1:00p,Memphis Grizzlies,89,Detroit Pistons,84,Box Score,,22076,,173,Memphis Grizzlies
2009,march,1:00p,Boston Celtics,77,Milwaukee Bucks,86,Box Score,,18134,,163,Milwaukee Bucks
2009,march,1:00p,Miami Heat,77,Philadelphia 76ers,85,Box Score,,20100,,162,Philadelphia 76ers
2009,march,3:30p,Dallas Mavericks,100,Los Angeles Lakers,107,Box Score,,18997,,207,Los Angeles Lakers
2009,march,6:00p,New York Knicks,93,Cleveland Cavaliers,98,Box Score,,20562,,191,Cleveland Cavaliers
2009,march,6:00p,Utah Jazz,87,Orlando Magic,105,Box Score,,17461,,192,Orlando Magic
2009,march,6:00p,Sacramento Kings,104,Washington Wizards,106,Box Score,,15108,,210,Washington Wizards
2009,march,9:00p,Phoenix Suns,154,Golden State Warriors,130,Box Score,,19596,,284,Phoenix Suns
2009,march,9:30p,New Jersey Nets,105,Los Angeles Clippers,107,Box Score,,18266,,212,Los Angeles Clippers
2009,march,7:00p,Toronto Raptors,86,Charlotte Bobcats,112,Box Score,,11349,,198,Charlotte Bobcats
2009,march,8:00p,Portland Trail Blazers,103,Memphis Grizzlies,92,Box Score,,11417,,195,Portland Trail Blazers
2009,march,8:00p,Houston Rockets,95,New Orleans Hornets,84,Box Score,,17723,,179,Houston Rockets
2009,march,8:00p,San Antonio Spurs,76,Oklahoma City Thunder,78,Box Score,,19136,,154,Oklahoma City Thunder
2009,march,9:00p,New Jersey Nets,96,Denver Nuggets,121,Box Score,,16223,,217,Denver Nuggets
2009,march,7:00p,Sacramento Kings,97,Atlanta Hawks,119,Box Score,,14226,,216,Atlanta Hawks
2009,march,7:00p,Orlando Magic,93,Cleveland Cavaliers,97,Box Score,,20562,,190,Cleveland Cavaliers
2009,march,8:30p,Boston Celtics,121,Chicago Bulls,127,Box Score,,22107,,248,Chicago Bulls
2009,march,8:30p,Detroit Pistons,101,Dallas Mavericks,103,Box Score,,20427,,204,Dallas Mavericks
2009,march,8:30p,Minnesota Timberwolves,86,San Antonio Spurs,93,Box Score,,18797,,179,San Antonio Spurs
2009,march,9:00p,Washington Wizards,88,Utah Jazz,103,Box Score,,19911,,191,Utah Jazz
2009,march,10:30p,Los Angeles Clippers,120,Golden State Warriors,127,Box Score,,18223,,247,Golden State Warriors
2009,march,10:30p,Philadelphia 76ers,94,Los Angeles Lakers,93,Box Score,,18997,,187,Philadelphia 76ers
2009,march,7:00p,Miami Heat,108,Boston Celtics,112,Box Score,OT,18624,,220,Boston Celtics
2009,march,7:00p,Sacramento Kings,88,Charlotte Bobcats,104,Box Score,,13594,,192,Charlotte Bobcats
2009,march,7:00p,Portland Trail Blazers,95,Indiana Pacers,85,Box Score,,13072,,180,Portland Trail Blazers
2009,march,7:30p,New Jersey Nets,115,New York Knicks,89,Box Score,,19763,,204,New Jersey Nets
2009,march,8:00p,Denver Nuggets,111,Memphis Grizzlies,109,Box Score,,11087,,220,Denver Nuggets
2009,march,8:00p,Orlando Magic,106,Milwaukee Bucks,80,Box Score,,13819,,186,Orlando Magic
2009,march,8:00p,Minnesota Timberwolves,93,New Orleans Hornets,94,Box Score,,17253,,187,New Orleans Hornets
2009,march,8:00p,Chicago Bulls,103,Oklahoma City Thunder,96,Box Score,,19136,,199,Chicago Bulls
2009,march,9:30p,Detroit Pistons,101,Houston Rockets,106,Box Score,2OT,18275,,207,Houston Rockets
2009,march,10:00p,Philadelphia 76ers,116,Phoenix Suns,126,Box Score,,18422,,242,Phoenix Suns
2009,march,10:30p,Washington Wizards,108,Los Angeles Clippers,123,Box Score,,15123,,231,Los Angeles Clippers
2009,march,7:00p,Dallas Mavericks,87,Atlanta Hawks,95,Box Score,,17499,,182,Atlanta Hawks
2009,march,8:00p,Portland Trail Blazers,92,Cleveland Cavaliers,97,Box Score,OT,20562,,189,Cleveland Cavaliers
2009,march,10:30p,Golden State Warriors,106,Los Angeles Lakers,114,Box Score,,18997,,220,Los Angeles Lakers
2009,march,7:00p,Dallas Mavericks,94,Indiana Pacers,92,Box Score,,17232,,186,Dallas Mavericks
2009,march,7:00p,Charlotte Bobcats,102,Toronto Raptors,89,Box Score,,18641,,191,Charlotte Bobcats
2009,march,7:30p,Miami Heat,88,New Jersey Nets,96,Box Score,,18108,,184,New Jersey Nets
2009,march,7:30p,Sacramento Kings,121,New York Knicks,94,Box Score,,19763,,215,Sacramento Kings
2009,march,8:00p,Los Angeles Clippers,90,Detroit Pistons,108,Box Score,,22076,,198,Detroit Pistons
2009,march,8:00p,Memphis Grizzlies,84,New Orleans Hornets,96,Box Score,,17837,,180,New Orleans Hornets
2009,march,8:00p,Utah Jazz,101,Oklahoma City Thunder,94,Box Score,,19136,,195,Utah Jazz
2009,march,8:30p,Minnesota Timberwolves,88,Houston Rockets,107,Box Score,,17456,,195,Houston Rockets
2009,march,8:30p,Boston Celtics,80,San Antonio Spurs,77,Box Score,,18797,,157,Boston Celtics
2009,march,9:00p,Washington Wizards,105,Denver Nuggets,116,Box Score,,18231,,221,Denver Nuggets
2009,march,10:30p,Philadelphia 76ers,111,Golden State Warriors,119,Box Score,,19596,,230,Golden State Warriors
2009,march,1:00p,Atlanta Hawks,96,Cleveland Cavaliers,102,Box Score,,20562,,198,Cleveland Cavaliers
2009,march,7:00p,Indiana Pacers,108,Charlotte Bobcats,83,Box Score,,15721,,191,Indiana Pacers
2009,march,7:00p,New York Knicks,103,Orlando Magic,110,Box Score,,17461,,213,Orlando Magic
2009,march,8:00p,Boston Celtics,105,Memphis Grizzlies,87,Box Score,,18119,,192,Boston Celtics
2009,march,8:30p,Los Angeles Lakers,117,Chicago Bulls,109,Box Score,,23011,,226,Los Angeles Lakers
2009,march,8:30p,Portland Trail Blazers,96,Milwaukee Bucks,84,Box Score,,17809,,180,Portland Trail Blazers
2009,march,10:00p,Washington Wizards,96,Phoenix Suns,128,Box Score,,18422,,224,Phoenix Suns
2009,march,1:00p,Miami Heat,101,Detroit Pistons,96,Box Score,,22076,,197,Miami Heat
2009,march,3:30p,Oklahoma City Thunder,97,Minnesota Timberwolves,90,Box Score,,18561,,187,Oklahoma City Thunder
2009,march,3:30p,Houston Rockets,87,San Antonio Spurs,85,Box Score,,18797,,172,Houston Rockets
2009,march,3:30p,Los Angeles Clippers,76,Toronto Raptors,100,Box Score,,17610,,176,Toronto Raptors
2009,march,6:00p,Cleveland Cavaliers,96,New Jersey Nets,88,Box Score,,18348,,184,Cleveland Cavaliers
2009,march,7:00p,Golden State Warriors,89,New Orleans Hornets,99,Box Score,,16351,,188,New Orleans Hornets
2009,march,9:00p,Philadelphia 76ers,112,Sacramento Kings,100,Box Score,,12943,,212,Philadelphia 76ers
2009,march,7:00p,Minnesota Timberwolves,97,Atlanta Hawks,109,Box Score,,13425,,206,Atlanta Hawks
2009,march,7:00p,Chicago Bulls,101,Washington Wizards,99,Box Score,,15421,,200,Chicago Bulls
2009,march,7:30p,Los Angeles Clippers,77,Boston Celtics,90,Box Score,,18624,,167,Boston Celtics
2009,march,7:30p,Memphis Grizzlies,82,Miami Heat,94,Box Score,,18654,,176,Miami Heat
2009,march,7:30p,Orlando Magic,106,New York Knicks,102,Box Score,,19763,,208,Orlando Magic
2009,march,10:00p,Denver Nuggets,115,Phoenix Suns,118,Box Score,,18422,,233,Phoenix Suns
2009,march,10:00p,Philadelphia 76ers,114,Portland Trail Blazers,108,Box Score,OT,20620,,222,Philadelphia 76ers
2009,march,8:00p,Detroit Pistons,91,Chicago Bulls,99,Box Score,,20502,,190,Chicago Bulls
2009,march,8:00p,Los Angeles Lakers,107,Oklahoma City Thunder,89,Box Score,,19136,,196,Los Angeles Lakers
2009,march,8:30p,Golden State Warriors,106,San Antonio Spurs,107,Box Score,,18797,,213,San Antonio Spurs
2009,march,10:30p,Houston Rockets,86,Utah Jazz,99,Box Score,,19911,,185,Utah Jazz
2009,march,7:00p,San Antonio Spurs,102,Atlanta Hawks,92,Box Score,,18529,,194,San Antonio Spurs
2009,march,7:00p,New Jersey Nets,87,Cleveland Cavaliers,98,Box Score,,20562,,185,Cleveland Cavaliers
2009,march,7:00p,Miami Heat,88,Indiana Pacers,90,Box Score,,17117,,178,Indiana Pacers
2009,march,7:00p,Minnesota Timberwolves,88,Philadelphia 76ers,96,Box Score,,16965,,184,Philadelphia 76ers
2009,march,7:00p,Milwaukee Bucks,106,Toronto Raptors,115,Box Score,,17401,,221,Toronto Raptors
2009,march,7:00p,Charlotte Bobcats,93,Washington Wizards,95,Box Score,,14657,,188,Washington Wizards
2009,march,7:30p,Los Angeles Clippers,140,New York Knicks,135,Box Score,OT,19041,,275,Los Angeles Clippers
2009,march,8:00p,Denver Nuggets,101,New Orleans Hornets,88,Box Score,,17274,,189,Denver Nuggets
2009,march,8:00p,Boston Celtics,82,Orlando Magic,84,Box Score,,17461,,166,Orlando Magic
2009,march,8:30p,Golden State Warriors,106,Dallas Mavericks,128,Box Score,,19862,,234,Dallas Mavericks
2009,march,10:30p,Utah Jazz,114,Phoenix Suns,118,Box Score,,18422,,232,Phoenix Suns
2009,march,7:30p,Los Angeles Lakers,92,Detroit Pistons,77,Box Score,,22076,,169,Los Angeles Lakers
2009,march,8:00p,Miami Heat,87,Chicago Bulls,106,Box Score,,21908,,193,Chicago Bulls
2009,march,10:30p,Phoenix Suns,109,Portland Trail Blazers,129,Box Score,,20628,,238,Portland Trail Blazers
2009,march,7:00p,Milwaukee Bucks,94,Orlando Magic,110,Box Score,,17461,,204,Orlando Magic
2009,march,7:00p,Charlotte Bobcats,100,Philadelphia 76ers,95,Box Score,,19098,,195,Charlotte Bobcats
2009,march,7:00p,Oklahoma City Thunder,96,Toronto Raptors,112,Box Score,,17127,,208,Toronto Raptors
2009,march,7:30p,Boston Celtics,99,Atlanta Hawks,93,Box Score,,20054,,192,Boston Celtics
2009,march,7:30p,Minnesota Timberwolves,85,Cleveland Cavaliers,107,Box Score,,20562,,192,Cleveland Cavaliers
2009,march,7:30p,Los Angeles Lakers,103,New Jersey Nets,95,Box Score,,19990,,198,Los Angeles Lakers
2009,march,7:30p,New Orleans Hornets,93,New York Knicks,103,Box Score,,19763,,196,New York Knicks
2009,march,8:30p,Denver Nuggets,103,Dallas Mavericks,101,Box Score,,20310,,204,Denver Nuggets
2009,march,8:30p,Los Angeles Clippers,98,San Antonio Spurs,111,Box Score,,18797,,209,San Antonio Spurs
2009,march,10:00p,Memphis Grizzlies,113,Sacramento Kings,95,Box Score,,12987,,208,Memphis Grizzlies
2009,march,2:00p,Indiana Pacers,106,Chicago Bulls,112,Box Score,,20756,,218,Chicago Bulls
2009,march,7:00p,New York Knicks,85,Charlotte Bobcats,96,Box Score,,19133,,181,Charlotte Bobcats
2009,march,7:00p,Detroit Pistons,98,Washington Wizards,96,Box Score,,20173,,194,Detroit Pistons
2009,march,7:30p,Milwaukee Bucks,85,Miami Heat,102,Box Score,,18108,,187,Miami Heat
2009,march,8:30p,Los Angeles Clippers,93,Houston Rockets,110,Box Score,,18267,,203,Houston Rockets
2009,march,9:00p,Golden State Warriors,116,Denver Nuggets,129,Box Score,,19155,,245,Denver Nuggets
2009,march,9:00p,Phoenix Suns,99,Utah Jazz,104,Box Score,OT,19911,,203,Utah Jazz
2009,march,10:00p,Memphis Grizzlies,66,Portland Trail Blazers,86,Box Score,,20680,,152,Portland Trail Blazers
2009,march,1:00p,Dallas Mavericks,74,Cleveland Cavaliers,102,Box Score,,20562,,176,Cleveland Cavaliers
2009,march,3:30p,Los Angeles Lakers,76,Atlanta Hawks,86,Box Score,,20148,,162,Atlanta Hawks
2009,march,3:30p,New Jersey Nets,99,Minnesota Timberwolves,108,Box Score,,16539,,207,Minnesota Timberwolves
2009,march,3:30p,Chicago Bulls,129,Toronto Raptors,134,Box Score,OT,18949,,263,Toronto Raptors
2009,march,6:00p,Philadelphia 76ers,97,Detroit Pistons,101,Box Score,,22076,,198,Detroit Pistons
2009,march,7:00p,Oklahoma City Thunder,84,Boston Celtics,103,Box Score,,18624,,187,Boston Celtics
2009,march,7:00p,Washington Wizards,115,Indiana Pacers,124,Box Score,,13729,,239,Indiana Pacers
2009,march,8:00p,San Antonio Spurs,86,New Orleans Hornets,90,Box Score,,18204,,176,New Orleans Hornets
2009,march,9:00p,Phoenix Suns,118,Sacramento Kings,126,Box Score,,13623,,244,Sacramento Kings
2009,march,7:30p,Orlando Magic,101,Miami Heat,95,Box Score,,19600,,196,Orlando Magic
2009,march,7:30p,Milwaukee Bucks,107,New Jersey Nets,78,Box Score,,12205,,185,Milwaukee Bucks
2009,march,9:00p,New York Knicks,104,Utah Jazz,112,Box Score,,19911,,216,Utah Jazz
2009,march,10:30p,Memphis Grizzlies,114,Golden State Warriors,109,Box Score,,18471,,223,Memphis Grizzlies
